path,specification,clause,tags,testnumber,description
/courts/default/2024-12/lr-2020-jc-state-tc-imf-modernization-fund-19-20-gov-77209i.pdf,ISO 14289-1:2014,7.2,"structure,toc",27,"TOC element may contain only TOC, TOCI and Caption elements"
/courts/default/2024-12/lr-2020-jc-state-tc-imf-modernization-fund-19-20-gov-77209i.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/courts/default/2024-12/rc-amnesty2015-graphical-eligibility-poster.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-12/ecm-rfp-att8.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/courts/default/2024-12/ecm-rfp-att8.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/ecm-rfp-att8.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/lr-2018-semiannual-contracts-judicial-branch-jul-dec-2017-report.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-12/lr-2018-semiannual-contracts-judicial-branch-jul-dec-2017-report.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-12/lr-2018-semiannual-contracts-judicial-branch-jul-dec-2017-report.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/courts/default/2024-12/jc-121311-itemg.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/jc-121311-itemg.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-12/jc-121311-itemg.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/ccms-status2005.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/ccms-status2005.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/perfrel-rfp-add2.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/perfrel-rfp-add2.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/perfrel-rfp-add2.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/courts/default/2024-12/vorp_0.pdf,ISO 14289-1:2014,7.21.5,font,1,"For every font embedded in a conforming file and used for rendering, the glyph width information in the font dictionary and in the embedded font program shall be consistent"
/courts/default/2024-12/vorp_0.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/btb24-4b-6.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-12/btb24-4b-6.pdf,ISO 14289-1:2014,7.1,structure,7,"Standard tags defined in ISO 32000-1:2008, 14.8.4, shall not be remapped"
/courts/default/2024-12/btb25-4a-04.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-12/sb678.pdf,ISO 14289-1:2014,7.21.8,font,1,"A PDF/UA compliant document shall not contain a reference to the .notdef glyph from any of the text showing operators, regardless of text rendering mode, in any content stream"
/courts/default/2024-12/sb678.pdf,ISO 14289-1:2014,7.21.7,font,2,"The Unicode values specified in the ToUnicode CMap shall all be greater than zero (0), but not equal to either U+FEFF or U+FFFE"
/courts/default/2024-12/btb_23_3d_4.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-12/judgeship-need.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/judgeship-need.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/btb24-2a-5.pdf,ISO 14289-1:2014,7.21.8,font,1,"A PDF/UA compliant document shall not contain a reference to the .notdef glyph from any of the text showing operators, regardless of text rendering mode, in any content stream"
/courts/default/2024-12/btb25-ceu-passport.pdf,ISO 14289-1:2014,7.2,"structure,table",14,"If Table element contains THead kid, Table element should contain one or more TBody kids"
/courts/default/2024-12/btb25-ceu-passport.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/courts/default/2024-12/btb25-ceu-passport.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-12/audit-csc-san_mateo-2016-2017.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/courts/default/2024-12/juvdepmedcurr-rfp-att1.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/courts/default/2024-12/juvdepmedcurr-rfp-att1.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/juvdepmedcurr-rfp-att1.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/overview-courts.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/overview-courts.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/ru_par.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/20110624infogovcode.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/20110624infogovcode.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/courts/default/2024-12/20110624infogovcode.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/ror-23-24-q3-fresno.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-12/ror-23-24-q3-fresno.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/courts/default/2024-12/ror-23-24-q3-fresno.pdf,ISO 14289-1:2014,7.2,"structure,table",4,"TR element should be contained in Table, THead, TBody or TFoot element"
/courts/default/2024-12/lr-2019-jc-reassessment-trial-court-capital-outlay-projects-gov70371_9.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/courts/default/2024-12/jc-20121026-item3.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/courts/default/2024-12/jc-20121026-item3.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/courts/default/2024-12/jc-20121026-item3.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/2013-court-statistics-report.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/courts/default/2024-12/2013-court-statistics-report.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/courts/default/2024-12/judicialneeds-assessment1108.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/courts/default/2024-12/judicialneeds-assessment1108.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
